customer_id,signup_date,gender,age,city,state,acquisition_channel,acquisition_campaign
CUST008462,2025-03-30,Male,26,Vizag,Andhra Pradesh,Referral,Referral-CashbackProgram
CUST008463,2025-04-02,Male,40,Varanasi,Uttar Pradesh,Social Media Ads,FB-Prospecting
CUST008464,2025-10-04,Female,20,Surat,Gujarat,Referral,Referral-FriendInvite
CUST008465,2025-03-28,Female,50,Delhi,Delhi,Paid Search,Bing-Search-Ads
CUST008466,2024-11-12,Male,39,Kanpur,Uttar Pradesh,Social Media Ads,FB-Lookalike
CUST008467,2024-08-12,Male,36,Bangalore,Karnataka,Marketplace Ads,Marketplace-Homepage-Banner
CUST008468,2024-11-12,Male,34,Kanpur,Uttar Pradesh,Social Media Ads,FB-Prospecting
CUST008469,2024-11-24,Male,25,Mumbai,Maharashtra,Organic Search,Organic-Brand
CUST008470,2024-07-02,Female,33,Lucknow,Uttar Pradesh,Direct,Direct-WordOfMouth
CUST008471,2024-10-09,Male,19,Hyderabad,Telangana,Paid Search,Diwali-Dhamaka-2024
CUST008472,2025-08-30,Female,22,Hyderabad,Telangana,Direct,Direct-Bookmark
CUST008473,2024-09-09,Female,18,Bhopal,Madhya Pradesh,Paid Search,GoogleAds-Generic-Search
CUST008474,2023-02-18,Male,32,Pune,Maharashtra,Social Media Ads,FB-Lookalike
CUST008475,2024-03-10,Male,27,Ranchi,Jharkhand,Organic Search,Organic-Brand
CUST008476,2024-01-05,Female,29,Jaipur,Rajasthan,Paid Search,NewYear-Sale-2024
CUST008477,2025-08-23,Female,33,Mumbai,Maharashtra,Social Media Ads,IndependenceDay-Sale-2025
CUST008478,2024-10-10,Female,42,Kolkata,West Bengal,Referral,Referral-CashbackProgram
CUST008479,2024-03-06,Female,18,Kolkata,West Bengal,Organic Search,Organic-YouTube-Reviews
CUST008480,2025-09-07,Male,43,Kochi,Kerala,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008481,2023-02-03,Male,32,Delhi,Delhi,Referral,Referral-CashbackProgram
CUST008482,2023-11-02,Male,27,Mumbai,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST008483,2025-09-22,Male,33,Jaipur,Rajasthan,Organic Search,Organic-YouTube-Reviews
CUST008484,2024-12-19,Female,34,Jaipur,Rajasthan,Email Marketing,EMail-Newsletter-Signup
CUST008485,2025-08-08,Female,41,Lucknow,Uttar Pradesh,Affiliate,IndependenceDay-Sale-2025
CUST008486,2025-10-01,Male,29,Delhi,Delhi,Paid Search,Diwali-Dhamaka-2025
CUST008487,2025-11-20,Male,20,Bhopal,Madhya Pradesh,Email Marketing,Diwali-Dhamaka-2025
CUST008488,2023-05-10,Female,19,Mumbai,Maharashtra,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008489,2025-08-28,Female,37,Delhi,Delhi,Paid Search,IndependenceDay-Sale-2025
CUST008490,2025-05-24,Male,35,Kochi,Kerala,Paid Search,Bing-Search-Ads
CUST008491,2023-11-30,Female,46,Hyderabad,Telangana,Social Media Ads,Diwali-Dhamaka-2023
CUST008492,2025-11-15,Female,19,Bhopal,Madhya Pradesh,Referral,Referral-FriendInvite
CUST008493,2024-08-26,Male,35,Delhi,Delhi,Email Marketing,EMail-Winback-Offer
CUST008494,2025-10-25,Other,38,Mumbai,Maharashtra,Email Marketing,Diwali-Dhamaka-2025
CUST008495,2025-02-05,Female,34,Bangalore,Karnataka,Referral,Referral-FriendInvite
CUST008496,2024-11-26,Female,30,Ahmedabad,Gujarat,Marketplace Ads,Diwali-Dhamaka-2024
CUST008497,2023-10-20,Female,28,Patna,Bihar,Email Marketing,EMail-Festive-Blast
CUST008498,2025-11-07,Female,28,Delhi,Delhi,Social Media Ads,Insta-Retargeting
CUST008499,2024-12-26,Male,33,Coimbatore,Tamil Nadu,Paid Search,GoogleAds-Generic-Search
CUST008500,2023-01-11,Male,41,Kolkata,West Bengal,Paid Search,NewYear-Sale-2023
CUST008501,2023-02-01,Female,20,Mumbai,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST008502,2025-08-11,Male,28,Kolkata,West Bengal,Referral,Referral-CashbackProgram
CUST008503,2023-10-22,Female,44,Chandigarh,Chandigarh,Social Media Ads,Diwali-Dhamaka-2023
CUST008504,2025-01-30,Male,20,Ahmedabad,Gujarat,Affiliate,Affiliate-Coupon-Blogs
CUST008505,2025-04-26,Female,35,Delhi,Delhi,Organic Search,Organic-Blog-SEO
CUST008506,2024-03-05,Male,18,Bhopal,Madhya Pradesh,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008507,2025-01-07,Female,27,Mumbai,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST008508,2024-01-14,Female,23,Bangalore,Karnataka,Direct,Direct-Bookmark
CUST008509,2025-11-22,Male,41,Mumbai,Maharashtra,Direct,Direct-WordOfMouth
CUST008510,2025-10-12,Male,21,Bhopal,Madhya Pradesh,Social Media Ads,Diwali-Dhamaka-2025
CUST008511,2024-03-17,Male,22,Ahmedabad,Gujarat,Social Media Ads,FB-Lookalike
CUST008512,2024-11-27,Male,23,Bangalore,Karnataka,Affiliate,Diwali-Dhamaka-2024
CUST008513,2024-11-10,Male,26,Bangalore,Karnataka,Direct,Direct-Bookmark
CUST008514,2025-11-28,Male,27,Lucknow,Uttar Pradesh,Marketplace Ads,Marketplace-Homepage-Banner
CUST008515,2024-08-16,Female,26,Delhi,Delhi,Referral,Referral-CashbackProgram
CUST008516,2025-01-01,Male,33,Hyderabad,Telangana,Organic Search,Organic-Blog-SEO
CUST008517,2025-11-14,Male,22,Mumbai,Maharashtra,Paid Search,Bing-Search-Ads
CUST008518,2023-10-23,Male,35,Pune,Maharashtra,Social Media Ads,Insta-Retargeting
CUST008519,2024-12-19,Female,25,Bangalore,Karnataka,Affiliate,Affiliate-Influencer
CUST008520,2023-08-12,Male,18,Chandigarh,Chandigarh,Paid Search,IndependenceDay-Sale-2023
CUST008521,2025-02-18,Male,30,Kolkata,West Bengal,Direct,Direct-Bookmark
CUST008522,2024-07-10,Male,35,Delhi,Delhi,Organic Search,Organic-Brand
CUST008523,2025-12-03,Male,23,Kolkata,West Bengal,Direct,Direct-App
CUST008524,2024-09-07,Female,32,Dehradun,Uttarakhand,Affiliate,Affiliate-Cashback-Sites
CUST008525,2023-09-29,Female,27,Bangalore,Karnataka,Organic Search,Organic-Blog-SEO
CUST008526,2025-09-28,Female,26,Indore,Madhya Pradesh,Marketplace Ads,Marketplace-Homepage-Banner
CUST008527,2025-09-16,Female,36,Delhi,Delhi,Affiliate,Affiliate-Coupon-Blogs
CUST008528,2025-05-10,Male,36,Mumbai,Maharashtra,Social Media Ads,FB-Lookalike
CUST008529,2025-07-13,Male,21,Delhi,Delhi,Marketplace Ads,Marketplace-Homepage-Banner
CUST008530,2024-02-13,Female,23,Surat,Gujarat,Affiliate,Affiliate-Coupon-Blogs
CUST008531,2025-03-16,Female,37,Delhi,Delhi,Referral,Referral-CashbackProgram
CUST008532,2023-03-18,Female,22,Pune,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST008533,2023-11-21,Other,23,Patna,Bihar,Paid Search,Bing-Search-Ads
CUST008534,2025-11-15,Female,28,Delhi,Delhi,Affiliate,Affiliate-Cashback-Sites
CUST008535,2025-06-30,Male,26,Bangalore,Karnataka,Organic Search,Organic-Brand
CUST008536,2024-01-04,Female,27,Bangalore,Karnataka,Email Marketing,EMail-Newsletter-Signup
CUST008537,2023-08-20,Male,29,Raipur,Chhattisgarh,Marketplace Ads,IndependenceDay-Sale-2023
CUST008538,2025-11-23,Male,29,Kolkata,West Bengal,Social Media Ads,Insta-Retargeting
CUST008539,2023-08-21,Female,33,Jaipur,Rajasthan,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008540,2024-02-01,Male,32,Nagpur,Maharashtra,Social Media Ads,Insta-Retargeting
CUST008541,2023-11-09,Male,46,Hyderabad,Telangana,Referral,Referral-CashbackProgram
CUST008542,2023-01-14,Male,36,Ahmedabad,Gujarat,Organic Search,Organic-Brand
CUST008543,2024-04-23,Female,30,Indore,Madhya Pradesh,Social Media Ads,Insta-Reels-Ads
CUST008544,2025-12-09,Male,45,Delhi,Delhi,Paid Search,Bing-Search-Ads
CUST008545,2024-05-30,Male,23,Pune,Maharashtra,Paid Search,Bing-Search-Ads
CUST008546,2024-11-13,Male,47,Jodhpur,Rajasthan,Organic Search,Organic-Brand
CUST008547,2025-07-09,Male,53,Ahmedabad,Gujarat,Email Marketing,EMail-Festive-Blast
CUST008548,2024-12-20,Male,38,Mumbai,Maharashtra,Organic Search,Organic-Brand
CUST008549,2025-07-06,Female,30,Mumbai,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST008550,2025-04-06,Male,39,Pune,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST008551,2025-02-09,Male,41,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST008552,2025-03-24,Female,23,Nashik,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST008553,2025-08-28,Male,38,Hyderabad,Telangana,Social Media Ads,IndependenceDay-Sale-2025
CUST008554,2025-05-25,Female,29,Lucknow,Uttar Pradesh,Paid Search,GoogleAds-Generic-Search
CUST008555,2025-08-22,Male,24,Kolkata,West Bengal,Organic Search,Organic-YouTube-Reviews
CUST008556,2023-10-08,Male,34,Kolkata,West Bengal,Referral,Referral-FriendInvite
CUST008557,2025-04-22,Female,32,Mumbai,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST008558,2025-06-28,Female,20,Hyderabad,Telangana,Social Media Ads,Insta-Retargeting
CUST008559,2024-04-03,Female,43,Patna,Bihar,Social Media Ads,FB-Lookalike
CUST008560,2025-10-19,Female,33,Ahmedabad,Gujarat,Organic Search,Organic-YouTube-Reviews
CUST008561,2024-04-10,Male,38,Bangalore,Karnataka,Direct,Direct-Bookmark
CUST008562,2024-01-18,Male,39,Hyderabad,Telangana,Marketplace Ads,NewYear-Sale-2024
CUST008563,2025-10-15,Female,25,Mumbai,Maharashtra,Referral,Referral-FriendInvite
CUST008564,2024-01-21,Female,50,Coimbatore,Tamil Nadu,Social Media Ads,FB-Lookalike
CUST008565,2024-09-08,Male,49,Delhi,Delhi,Organic Search,Organic-Blog-SEO
CUST008566,2024-07-14,Male,23,Jaipur,Rajasthan,Paid Search,GoogleAds-Generic-Search
CUST008567,2025-10-30,Female,31,Pune,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST008568,2024-10-13,Female,33,Pune,Maharashtra,Direct,Direct-App
CUST008569,2025-05-09,Female,26,Kolkata,West Bengal,Organic Search,Organic-YouTube-Reviews
CUST008570,2025-08-24,Male,28,Kochi,Kerala,Direct,Direct-App
CUST008571,2025-03-01,Male,52,Chennai,Tamil Nadu,Marketplace Ads,Marketplace-Homepage-Banner
CUST008572,2025-11-21,Female,27,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST008573,2025-08-30,Male,48,Chennai,Tamil Nadu,Affiliate,IndependenceDay-Sale-2025
CUST008574,2024-08-22,Female,42,Ahmedabad,Gujarat,Affiliate,IndependenceDay-Sale-2024
CUST008575,2025-11-24,Female,35,Jaipur,Rajasthan,Organic Search,Organic-Brand
CUST008576,2024-11-25,Female,43,Mumbai,Maharashtra,Social Media Ads,FB-Lookalike
CUST008577,2023-02-11,Male,39,Mumbai,Maharashtra,Organic Search,Organic-Brand
CUST008578,2024-02-06,Female,36,Mumbai,Maharashtra,Social Media Ads,FB-Lookalike
CUST008579,2025-02-23,Female,40,Amritsar,Punjab,Referral,Referral-CashbackProgram
CUST008580,2023-10-18,Male,27,Hyderabad,Telangana,Social Media Ads,Insta-Retargeting
CUST008581,2025-01-18,Male,30,Mumbai,Maharashtra,Marketplace Ads,NewYear-Sale-2025
CUST008582,2024-07-03,Male,19,Jodhpur,Rajasthan,Organic Search,Organic-Brand
CUST008583,2024-12-01,Male,38,Nashik,Maharashtra,Direct,Direct-WordOfMouth
CUST008584,2023-01-04,Male,26,Dehradun,Uttarakhand,Direct,Direct-App
CUST008585,2025-10-06,Male,19,Bhopal,Madhya Pradesh,Paid Search,Diwali-Dhamaka-2025
CUST008586,2024-07-04,Female,36,Kolkata,West Bengal,Email Marketing,EMail-Festive-Blast
CUST008587,2023-10-03,Female,29,Chennai,Tamil Nadu,Direct,Direct-Bookmark
CUST008588,2024-10-03,Female,45,Chennai,Tamil Nadu,Direct,Direct-WordOfMouth
CUST008589,2024-11-02,Female,39,Hyderabad,Telangana,Social Media Ads,FB-Prospecting
CUST008590,2025-03-11,Male,43,Hyderabad,Telangana,Affiliate,Affiliate-Cashback-Sites
CUST008591,2024-11-25,Female,31,Nagpur,Maharashtra,Email Marketing,Diwali-Dhamaka-2024
CUST008592,2023-03-30,Male,34,Mumbai,Maharashtra,Affiliate,Affiliate-Coupon-Blogs
CUST008593,2025-10-18,Male,40,Hyderabad,Telangana,Social Media Ads,Insta-Reels-Ads
CUST008594,2024-10-14,Female,18,Kochi,Kerala,Marketplace Ads,Diwali-Dhamaka-2024
CUST008595,2023-06-08,Female,18,Indore,Madhya Pradesh,Marketplace Ads,Marketplace-Homepage-Banner
CUST008596,2025-08-08,Male,31,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST008597,2025-04-04,Female,18,Delhi,Delhi,Organic Search,Organic-Blog-SEO
CUST008598,2025-03-24,Male,25,Mumbai,Maharashtra,Social Media Ads,FB-Prospecting
CUST008599,2024-09-21,Female,36,Mumbai,Maharashtra,Email Marketing,EMail-Festive-Blast
CUST008600,2024-09-01,Male,34,Chennai,Tamil Nadu,Direct,Direct-WordOfMouth
CUST008601,2024-12-03,Male,37,Kanpur,Uttar Pradesh,Affiliate,Affiliate-Coupon-Blogs
CUST008602,2023-04-14,Male,22,Mumbai,Maharashtra,Email Marketing,EMail-Newsletter-Signup
CUST008603,2024-04-02,Male,39,Surat,Gujarat,Organic Search,Organic-Brand
CUST008604,2025-12-21,Female,24,Lucknow,Uttar Pradesh,Paid Search,Bing-Search-Ads
CUST008605,2025-04-06,Female,36,Indore,Madhya Pradesh,Affiliate,Affiliate-Coupon-Blogs
CUST008606,2024-09-12,Female,37,Kolkata,West Bengal,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008607,2023-12-23,Female,49,Mysuru,Karnataka,Social Media Ads,Insta-Reels-Ads
CUST008608,2025-07-08,Male,46,Ahmedabad,Gujarat,Social Media Ads,Insta-Retargeting
CUST008609,2024-02-06,Female,37,Kanpur,Uttar Pradesh,Organic Search,Organic-YouTube-Reviews
CUST008610,2023-10-23,Male,29,Lucknow,Uttar Pradesh,Organic Search,Organic-YouTube-Reviews
CUST008611,2023-10-16,Male,33,Delhi,Delhi,Organic Search,Organic-Blog-SEO
CUST008612,2025-06-17,Female,35,Kolkata,West Bengal,Organic Search,Organic-Brand
CUST008613,2025-03-17,Female,26,Pune,Maharashtra,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008614,2023-05-23,Male,37,Patna,Bihar,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008615,2023-08-25,Female,38,Bangalore,Karnataka,Social Media Ads,FB-Prospecting
CUST008616,2025-03-08,Female,38,Pune,Maharashtra,Paid Search,GoogleAds-Brand-Search
CUST008617,2025-01-08,Male,22,Kanpur,Uttar Pradesh,Social Media Ads,NewYear-Sale-2025
CUST008618,2025-05-01,Female,31,Delhi,Delhi,Social Media Ads,FB-Prospecting
CUST008619,2023-11-05,Male,40,Vadodara,Gujarat,Paid Search,Diwali-Dhamaka-2023
CUST008620,2025-06-14,Male,38,Ahmedabad,Gujarat,Email Marketing,EMail-Festive-Blast
CUST008621,2025-11-17,Female,30,Bangalore,Karnataka,Email Marketing,Diwali-Dhamaka-2025
CUST008622,2025-02-01,Female,31,Hyderabad,Telangana,Social Media Ads,Insta-Retargeting
CUST008623,2023-11-21,Female,28,Guwahati,Assam,Affiliate,Diwali-Dhamaka-2023
CUST008624,2025-04-24,Male,36,Lucknow,Uttar Pradesh,Organic Search,Organic-Blog-SEO
CUST008625,2024-06-01,Male,18,Ahmedabad,Gujarat,Email Marketing,EMail-Newsletter-Signup
CUST008626,2023-04-11,Male,23,Ranchi,Jharkhand,Affiliate,Affiliate-Coupon-Blogs
CUST008627,2024-04-06,Male,26,Mumbai,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST008628,2025-11-03,Male,36,Chennai,Tamil Nadu,Affiliate,Affiliate-Cashback-Sites
CUST008629,2024-09-02,Female,44,Jaipur,Rajasthan,Direct,Direct-WordOfMouth
CUST008630,2025-10-14,Female,34,Mumbai,Maharashtra,Organic Search,Organic-Brand
CUST008631,2024-11-15,Female,21,Bangalore,Karnataka,Direct,Direct-App
CUST008632,2024-11-20,Female,29,Bangalore,Karnataka,Direct,Direct-Bookmark
CUST008633,2023-01-10,Male,23,Bangalore,Karnataka,Social Media Ads,NewYear-Sale-2023
CUST008634,2025-03-11,Female,29,Lucknow,Uttar Pradesh,Marketplace Ads,Marketplace-Homepage-Banner
CUST008635,2023-08-14,Female,23,Chandigarh,Chandigarh,Affiliate,IndependenceDay-Sale-2023
CUST008636,2024-10-28,Male,28,Coimbatore,Tamil Nadu,Email Marketing,Diwali-Dhamaka-2024
CUST008637,2024-02-06,Male,24,Lucknow,Uttar Pradesh,Social Media Ads,FB-Prospecting
CUST008638,2024-08-14,Female,48,Vizag,Andhra Pradesh,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008639,2024-12-04,Female,35,Jaipur,Rajasthan,Email Marketing,EMail-Winback-Offer
CUST008640,2023-01-26,Other,24,Guwahati,Assam,Direct,Direct-App
CUST008641,2024-03-12,Male,31,Pune,Maharashtra,Direct,Direct-App
CUST008642,2025-12-22,Female,46,Kolkata,West Bengal,Organic Search,Organic-Blog-SEO
CUST008643,2023-04-28,Male,38,Delhi,Delhi,Social Media Ads,Insta-Reels-Ads
CUST008644,2024-04-30,Female,30,Pune,Maharashtra,Marketplace Ads,Marketplace-Homepage-Banner
CUST008645,2024-05-03,Male,26,Mumbai,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST008646,2024-08-02,Female,34,Vizag,Andhra Pradesh,Social Media Ads,IndependenceDay-Sale-2024
CUST008647,2025-04-29,Male,27,Pune,Maharashtra,Referral,Referral-CashbackProgram
CUST008648,2024-01-22,Male,41,Mumbai,Maharashtra,Paid Search,NewYear-Sale-2024
CUST008649,2024-10-17,Female,53,Lucknow,Uttar Pradesh,Affiliate,Diwali-Dhamaka-2024
CUST008650,2025-03-19,Male,33,Mumbai,Maharashtra,Affiliate,Affiliate-Cashback-Sites
CUST008651,2024-05-04,Male,32,Lucknow,Uttar Pradesh,Social Media Ads,Insta-Reels-Ads
CUST008652,2025-11-23,Male,21,Mumbai,Maharashtra,Social Media Ads,Diwali-Dhamaka-2025
CUST008653,2025-12-14,Female,44,Lucknow,Uttar Pradesh,Direct,Direct-WordOfMouth
CUST008654,2023-08-31,Male,36,Vadodara,Gujarat,Organic Search,Organic-Brand
CUST008655,2024-06-02,Female,18,Kochi,Kerala,Paid Search,Bing-Search-Ads
CUST008656,2023-12-01,Female,34,Kolkata,West Bengal,Referral,Referral-FriendInvite
CUST008657,2023-11-13,Female,31,Chennai,Tamil Nadu,Affiliate,Affiliate-Influencer
CUST008658,2024-11-04,Male,32,Varanasi,Uttar Pradesh,Marketplace Ads,Diwali-Dhamaka-2024
CUST008659,2025-01-02,Female,28,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST008660,2024-09-20,Female,32,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST008661,2024-02-24,Female,22,Delhi,Delhi,Affiliate,Affiliate-Coupon-Blogs
CUST008662,2024-03-04,Female,32,Nagpur,Maharashtra,Social Media Ads,FB-Lookalike
CUST008663,2025-12-25,Female,38,Delhi,Delhi,Direct,Direct-Bookmark
CUST008664,2025-11-11,Male,30,Hyderabad,Telangana,Marketplace Ads,Marketplace-Homepage-Banner
CUST008665,2023-06-05,Male,25,Delhi,Delhi,Paid Search,GoogleAds-Brand-Search
CUST008666,2025-03-31,Male,43,Ranchi,Jharkhand,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008667,2024-10-14,Male,41,Chennai,Tamil Nadu,Organic Search,Organic-Blog-SEO
CUST008668,2025-05-04,Female,22,Pune,Maharashtra,Social Media Ads,Insta-Retargeting
CUST008669,2025-01-28,Male,28,Delhi,Delhi,Paid Search,NewYear-Sale-2025
CUST008670,2025-10-26,Male,32,Kolkata,West Bengal,Organic Search,Organic-Brand
CUST008671,2023-05-18,Male,34,Ahmedabad,Gujarat,Social Media Ads,FB-Prospecting
CUST008672,2024-06-12,Female,37,Mumbai,Maharashtra,Email Marketing,EMail-Festive-Blast
CUST008673,2025-12-19,Male,29,Delhi,Delhi,Organic Search,Organic-Blog-SEO
CUST008674,2023-11-09,Female,23,Lucknow,Uttar Pradesh,Social Media Ads,Diwali-Dhamaka-2023
CUST008675,2023-09-14,Female,34,Chennai,Tamil Nadu,Marketplace Ads,Marketplace-Homepage-Banner
CUST008676,2025-06-17,Male,25,Jaipur,Rajasthan,Social Media Ads,FB-Prospecting
CUST008677,2025-08-11,Male,36,Hyderabad,Telangana,Organic Search,Organic-YouTube-Reviews
CUST008678,2025-04-17,Male,36,Surat,Gujarat,Email Marketing,EMail-Festive-Blast
CUST008679,2025-08-10,Male,46,Kolkata,West Bengal,Social Media Ads,Insta-Reels-Ads
CUST008680,2025-05-09,Male,43,Vadodara,Gujarat,Marketplace Ads,Marketplace-Homepage-Banner
CUST008681,2023-09-28,Male,37,Vadodara,Gujarat,Paid Search,GoogleAds-Brand-Search
CUST008682,2025-02-08,Male,28,Ahmedabad,Gujarat,Affiliate,Affiliate-Influencer
CUST008683,2025-08-11,Male,24,Chennai,Tamil Nadu,Social Media Ads,Insta-Reels-Ads
CUST008684,2025-10-14,Female,40,Chennai,Tamil Nadu,Paid Search,Bing-Search-Ads
CUST008685,2024-01-21,Female,35,Nagpur,Maharashtra,Email Marketing,EMail-Newsletter-Signup
CUST008686,2023-09-14,Female,25,Chennai,Tamil Nadu,Social Media Ads,FB-Prospecting
CUST008687,2025-08-14,Female,33,Jaipur,Rajasthan,Email Marketing,IndependenceDay-Sale-2025
CUST008688,2024-02-01,Female,30,Lucknow,Uttar Pradesh,Affiliate,Affiliate-Coupon-Blogs
CUST008689,2023-03-04,Female,29,Patna,Bihar,Paid Search,GoogleAds-Generic-Search
CUST008690,2025-09-20,Male,32,Surat,Gujarat,Organic Search,Organic-YouTube-Reviews
CUST008691,2024-11-14,Male,26,Ahmedabad,Gujarat,Affiliate,Affiliate-Influencer
CUST008692,2024-05-10,Male,21,Vadodara,Gujarat,Referral,Referral-FriendInvite
CUST008693,2023-01-20,Male,47,Mumbai,Maharashtra,Direct,Direct-WordOfMouth
CUST008694,2023-03-12,Female,30,Kolkata,West Bengal,Paid Search,Bing-Search-Ads
CUST008695,2025-08-23,Male,36,Hyderabad,Telangana,Social Media Ads,Insta-Retargeting
CUST008696,2024-11-04,Female,18,Amritsar,Punjab,Organic Search,Organic-YouTube-Reviews
CUST008697,2023-10-12,Female,20,Kolkata,West Bengal,Paid Search,Diwali-Dhamaka-2023
CUST008698,2024-06-28,Male,23,Mumbai,Maharashtra,Social Media Ads,FB-Lookalike
CUST008699,2023-10-25,Male,23,Mumbai,Maharashtra,Direct,Direct-Bookmark
CUST008700,2023-08-22,Male,23,Pune,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST008701,2024-03-01,Female,23,Kochi,Kerala,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008702,2024-12-18,Female,38,Ahmedabad,Gujarat,Social Media Ads,FB-Lookalike
CUST008703,2023-12-04,Female,25,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST008704,2024-06-02,Male,18,Jaipur,Rajasthan,Social Media Ads,Insta-Reels-Ads
CUST008705,2024-10-27,Female,32,Hyderabad,Telangana,Paid Search,Diwali-Dhamaka-2024
CUST008706,2024-09-13,Female,27,Kanpur,Uttar Pradesh,Organic Search,Organic-Brand
CUST008707,2023-09-16,Male,44,Kochi,Kerala,Social Media Ads,FB-Prospecting
CUST008708,2023-03-20,Female,30,Delhi,Delhi,Organic Search,Organic-Brand
CUST008709,2023-03-12,Female,42,Mumbai,Maharashtra,Affiliate,Affiliate-Cashback-Sites
CUST008710,2024-06-13,Female,29,Kolkata,West Bengal,Marketplace Ads,Marketplace-Sponsored-Listing
CUST008711,2025-06-04,Male,26,Ranchi,Jharkhand,Marketplace Ads,Marketplace-Homepage-Banner
CUST008712,2023-09-20,Male,36,Vadodara,Gujarat,Paid Search,GoogleAds-Brand-Search
CUST008713,2025-08-18,Male,20,Kolkata,West Bengal,Direct,Direct-Bookmark
CUST008714,2025-05-31,Male,41,Delhi,Delhi,Social Media Ads,Insta-Retargeting
CUST008715,2023-01-07,Female,28,Bangalore,Karnataka,Organic Search,Organic-Brand
CUST008716,2023-02-21,Male,18,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST008717,2023-11-20,Male,35,Mumbai,Maharashtra,Email Marketing,EMail-Winback-Offer
CUST008718,2023-04-25,Male,29,Nagpur,Maharashtra,Direct,Direct-WordOfMouth
CUST008719,2024-11-29,Male,21,Mumbai,Maharashtra,Social Media Ads,Diwali-Dhamaka-2024
CUST008720,2023-03-21,Male,34,Chennai,Tamil Nadu,Paid Search,Bing-Search-Ads
CUST008721,2025-08-30,Male,27,Hyderabad,Telangana,Social Media Ads,Insta-Retargeting
CUST008722,2024-11-06,Female,37,Indore,Madhya Pradesh,Social Media Ads,Diwali-Dhamaka-2024
CUST008723,2025-06-16,Male,30,Chandigarh,Chandigarh,Direct,Direct-WordOfMouth
