order_id,customer_id,order_date,order_status,payment_method,shipping_type,discount,shipping_cost,order_value
ORD0043687,CUST008739,2025-11-17,Delivered,Credit Card,Standard,2951.07,0.0,8813.93
ORD0043688,CUST008740,2025-03-31,Delivered,Credit Card,Standard,1383.79,0.0,6416.21
ORD0043689,CUST008740,2025-08-06,Returned,UPI,Standard,616.22,51.06,1984.84
ORD0043690,CUST008741,2023-01-17,Delivered,Net Banking,Standard,401.08,46.2,3055.12
ORD0043691,CUST008741,2023-04-28,Delivered,UPI,Express,540.28,0.0,3529.72
ORD0043692,CUST008741,2023-05-14,Returned,UPI,Express,790.24,0.0,6239.76
ORD0043693,CUST008741,2023-05-26,Delivered,Wallet,Express,72.55,110.39,732.84
ORD0043694,CUST008741,2023-06-09,Cancelled,COD,Same Day,460.59,0.0,5419.41
ORD0043695,CUST008741,2023-07-18,Delivered,UPI,Standard,345.18,0.0,13109.82
ORD0043696,CUST008741,2023-09-15,Delivered,Debit Card,Express,731.63,91.3,4479.67
ORD0043697,CUST008741,2023-09-17,Delivered,COD,Express,231.47,0.0,2818.53
ORD0043698,CUST008741,2023-11-08,Delivered,Credit Card,Express,1505.95,100.69,6244.74
ORD0043699,CUST008741,2024-01-01,Delivered,Debit Card,Express,123.12,107.81,899.69
ORD0043700,CUST008741,2024-01-25,Delivered,Debit Card,Standard,3590.71,0.0,14624.29
ORD0043701,CUST008741,2024-02-21,Delivered,UPI,Express,564.23,122.29,2888.06
ORD0043702,CUST008741,2024-04-17,Delivered,Debit Card,Express,10157.23,111.69,68974.46
ORD0043703,CUST008741,2024-08-14,Returned,UPI,Standard,56.49,26.8,330.31
ORD0043704,CUST008741,2024-09-04,Cancelled,Credit Card,Standard,91.43,43.02,866.59
ORD0043705,CUST008741,2024-10-05,Delivered,EMI,Same Day,3491.71,181.85,17270.14
ORD0043706,CUST008741,2024-10-08,Returned,UPI,Standard,1852.13,55.94,8123.81
ORD0043707,CUST008741,2024-12-31,Delivered,UPI,Express,90.26,118.32,1568.06
ORD0043708,CUST008741,2025-03-01,Cancelled,Debit Card,Express,286.94,97.42,1360.48
ORD0043709,CUST008741,2025-03-04,Delivered,Debit Card,Standard,3079.71,0.0,20885.29
ORD0043710,CUST008741,2025-04-12,Delivered,Credit Card,Standard,4615.13,0.0,21774.87
ORD0043711,CUST008741,2025-08-01,Delivered,COD,Express,37.1,100.66,418.56
ORD0043712,CUST008741,2025-08-04,Delivered,UPI,Express,6680.55,95.95,51665.4
ORD0043713,CUST008741,2025-08-29,Delivered,UPI,Express,1643.54,109.04,9680.5
ORD0043714,CUST008741,2025-09-30,Delivered,UPI,Express,12322.32,0.0,72107.68
ORD0043715,CUST008741,2025-10-31,Delivered,EMI,Express,7041.69,0.0,22873.31
ORD0043716,CUST008741,2025-11-02,Cancelled,Debit Card,Standard,1097.59,42.34,4249.75
ORD0043717,CUST008741,2025-11-11,Delivered,Credit Card,Express,2897.09,0.0,10237.91
ORD0043718,CUST008741,2025-11-15,Delivered,Credit Card,Standard,138.07,45.01,676.94
ORD0043719,CUST008742,2025-04-12,Returned,EMI,Standard,650.63,0.0,4954.37
ORD0043720,CUST008742,2025-04-17,Cancelled,UPI,Same Day,202.7,194.82,1692.12
ORD0043721,CUST008742,2025-05-22,Delivered,Credit Card,Standard,174.49,56.37,651.88
ORD0043722,CUST008742,2025-09-19,Delivered,Debit Card,Standard,1192.44,0.0,4307.56
ORD0043723,CUST008742,2025-09-20,Delivered,Net Banking,Standard,440.49,0.0,2089.51
ORD0043724,CUST008742,2025-10-17,Delivered,Credit Card,Standard,1807.22,62.8,9865.58
ORD0043725,CUST008742,2025-10-26,Delivered,UPI,Standard,1585.21,53.32,7718.11
ORD0043726,CUST008742,2025-11-05,Delivered,COD,Standard,813.02,0.0,12111.98
ORD0043727,CUST008743,2023-11-13,Returned,Net Banking,Standard,193.99,57.85,758.86
ORD0043728,CUST008743,2025-01-27,Delivered,Credit Card,Standard,427.9,0.0,1517.1
ORD0043729,CUST008743,2025-05-03,Delivered,Credit Card,Standard,424.26,0.0,1625.74
ORD0043730,CUST008743,2025-09-27,Delivered,COD,Standard,289.44,0.0,2550.56
ORD0043731,CUST008744,2025-07-04,Delivered,UPI,Express,1405.95,100.85,8549.9
ORD0043732,CUST008744,2025-10-27,Delivered,Debit Card,Standard,1560.59,0.0,6839.41
ORD0043733,CUST008745,2025-01-15,Delivered,Wallet,Standard,1103.23,46.35,19623.12
ORD0043734,CUST008745,2025-04-12,Delivered,Net Banking,Standard,572.38,0.0,2562.62
ORD0043735,CUST008745,2025-07-05,Returned,COD,Same Day,232.61,206.37,1403.76
ORD0043736,CUST008745,2025-07-21,Delivered,UPI,Same Day,177.58,180.42,717.84
ORD0043737,CUST008746,2024-10-22,Delivered,Net Banking,Express,326.62,136.9,815.28
ORD0043738,CUST008746,2024-11-05,Delivered,Debit Card,Express,23.93,115.83,416.9
ORD0043739,CUST008746,2024-11-08,Delivered,UPI,Express,210.5,118.39,867.89
ORD0043740,CUST008746,2025-03-11,Delivered,Debit Card,Express,1565.56,112.46,10351.9
ORD0043741,CUST008746,2025-06-10,Delivered,Credit Card,Same Day,1414.71,173.22,8558.51
ORD0043742,CUST008746,2025-06-25,Delivered,Debit Card,Standard,3749.37,13.01,23983.64
ORD0043743,CUST008746,2025-09-19,Cancelled,UPI,Standard,3.51,41.06,107.55
ORD0043744,CUST008746,2025-09-27,Returned,UPI,Standard,412.18,0.0,1792.82
ORD0043745,CUST008746,2025-11-30,Delivered,Credit Card,Express,724.65,0.0,2400.35
ORD0043746,CUST008747,2025-08-25,Delivered,Debit Card,Express,1320.9,0.0,7559.1
ORD0043747,CUST008747,2025-08-28,Delivered,Credit Card,Express,16.23,109.05,422.82
ORD0043748,CUST008747,2025-09-09,Delivered,Net Banking,Standard,155.78,44.47,648.69
ORD0043749,CUST008747,2025-10-29,Delivered,Debit Card,Express,1323.42,0.0,9161.58
ORD0043750,CUST008747,2025-12-31,Pending,UPI,Standard,282.66,39.13,1796.47
ORD0043751,CUST008748,2025-10-10,Delivered,COD,Express,1172.28,0.0,11022.72
ORD0043752,CUST008750,2025-01-07,Delivered,Net Banking,Same Day,233.35,169.98,2336.63
ORD0043753,CUST008750,2025-01-16,Delivered,Net Banking,Express,1127.6,122.97,6585.37
ORD0043754,CUST008750,2025-02-20,Delivered,UPI,Express,2189.02,0.0,13480.98
ORD0043755,CUST008750,2025-03-22,Cancelled,Debit Card,Standard,453.71,0.0,3366.29
ORD0043756,CUST008750,2025-04-15,Delivered,UPI,Express,5841.94,113.14,47651.2
ORD0043757,CUST008750,2025-05-07,Delivered,UPI,Standard,1333.76,0.0,16626.24
ORD0043758,CUST008750,2025-07-06,Delivered,UPI,Standard,495.56,44.06,3493.5
ORD0043759,CUST008750,2025-07-11,Delivered,UPI,Standard,509.88,0.0,10330.12
ORD0043760,CUST008750,2025-09-06,Delivered,COD,Standard,8144.72,0.0,90240.28
ORD0043761,CUST008750,2025-11-04,Cancelled,Net Banking,Standard,1606.94,43.56,4921.62
ORD0043762,CUST008750,2025-12-27,Pending,UPI,Express,233.93,115.63,1081.7
ORD0043763,CUST008750,2025-12-31,Returned,COD,Express,486.81,0.0,2978.19
ORD0043764,CUST008751,2025-08-20,Cancelled,Debit Card,Express,4897.21,0.0,12692.79
ORD0043765,CUST008751,2025-08-31,Delivered,COD,Standard,1045.82,0.0,7754.18
ORD0043766,CUST008751,2025-10-11,Delivered,UPI,Standard,6951.01,31.89,27880.88
ORD0043767,CUST008751,2025-11-22,Delivered,COD,Standard,542.72,54.49,2161.77
ORD0043768,CUST008751,2025-12-08,Returned,Debit Card,Standard,94.44,50.08,425.64
ORD0043769,CUST008751,2025-12-13,Delivered,UPI,Express,690.29,0.0,5254.71
ORD0043770,CUST008752,2024-12-28,Delivered,Debit Card,Express,188.68,125.93,777.25
ORD0043771,CUST008752,2025-01-18,Delivered,Debit Card,Standard,96.82,28.42,431.6
ORD0043772,CUST008752,2025-01-31,Cancelled,Debit Card,Standard,873.07,0.0,2791.93
ORD0043773,CUST008752,2025-03-11,Delivered,UPI,Standard,102.8,38.19,525.39
ORD0043774,CUST008752,2025-10-01,Delivered,Debit Card,Express,397.12,92.32,1075.2
ORD0043775,CUST008753,2025-09-14,Delivered,Credit Card,Express,1477.17,0.0,17602.83
ORD0043776,CUST008753,2025-10-08,Delivered,Debit Card,Express,454.16,95.16,2606.0
ORD0043777,CUST008753,2025-10-19,Delivered,Debit Card,Express,7562.16,0.0,24582.84
ORD0043778,CUST008753,2025-11-05,Delivered,Debit Card,Standard,2099.09,47.92,12388.83
ORD0043779,CUST008753,2025-11-09,Delivered,Credit Card,Express,1955.99,0.0,7689.01
ORD0043780,CUST008753,2025-11-17,Delivered,Debit Card,Express,241.21,0.0,1573.79
ORD0043781,CUST008753,2025-11-24,Delivered,Credit Card,Standard,1558.24,0.0,5766.76
ORD0043782,CUST008753,2025-11-27,Delivered,Debit Card,Same Day,694.16,0.0,5260.84
ORD0043783,CUST008753,2025-12-05,Delivered,Wallet,Standard,64.59,25.82,581.23
ORD0043784,CUST008754,2025-11-29,Returned,COD,Standard,285.76,25.51,359.75
ORD0043785,CUST008755,2023-11-23,Delivered,UPI,Standard,665.3,0.0,2644.7
ORD0043786,CUST008755,2023-11-26,Delivered,Wallet,Standard,2034.61,0.0,24875.39
ORD0043787,CUST008755,2024-01-02,Delivered,Credit Card,Express,2071.77,0.0,18068.23
ORD0043788,CUST008755,2024-01-27,Delivered,Debit Card,Standard,1732.11,60.79,7723.68
ORD0043789,CUST008755,2024-03-03,Delivered,COD,Express,845.03,107.04,4997.01
ORD0043790,CUST008755,2024-03-20,Delivered,Net Banking,Standard,200.68,45.82,1095.14
ORD0043791,CUST008755,2024-04-04,Delivered,COD,Standard,852.54,42.61,5815.07
ORD0043792,CUST008755,2024-06-05,Delivered,COD,Same Day,1396.91,0.0,6323.09
ORD0043793,CUST008755,2024-07-06,Delivered,UPI,Express,569.97,111.18,3176.21
ORD0043794,CUST008755,2024-07-17,Delivered,UPI,Standard,2832.19,54.97,8397.78
ORD0043795,CUST008755,2024-08-05,Delivered,Credit Card,Same Day,1277.79,0.0,9227.21
ORD0043796,CUST008755,2024-09-24,Returned,Debit Card,Standard,2151.12,42.58,14026.46
ORD0043797,CUST008755,2024-10-19,Delivered,UPI,Standard,1741.96,0.0,6578.04
ORD0043798,CUST008755,2024-11-11,Delivered,Credit Card,Standard,960.07,0.0,3544.93
ORD0043799,CUST008755,2024-11-27,Delivered,COD,Express,888.79,95.3,6041.51
ORD0043800,CUST008755,2024-12-25,Delivered,Debit Card,Standard,30.48,35.72,270.24
ORD0043801,CUST008755,2024-12-28,Cancelled,COD,Express,2768.65,0.0,19961.35
ORD0043802,CUST008755,2025-01-01,Delivered,UPI,Standard,24.27,56.56,262.29
ORD0043803,CUST008755,2025-03-08,Delivered,UPI,Standard,2161.91,0.0,20363.09
ORD0043804,CUST008755,2025-06-21,Delivered,EMI,Standard,1488.6,0.0,10436.4
ORD0043805,CUST008755,2025-07-02,Delivered,COD,Standard,2.43,45.31,422.88
ORD0043806,CUST008755,2025-08-02,Delivered,Debit Card,Same Day,2199.59,0.0,20815.41
ORD0043807,CUST008755,2025-08-16,Delivered,UPI,Same Day,2398.36,199.04,12070.68
ORD0043808,CUST008755,2025-10-07,Delivered,Debit Card,Express,19626.79,0.0,57523.21
ORD0043809,CUST008755,2025-10-12,Delivered,EMI,Standard,5393.44,42.51,21374.07
ORD0043810,CUST008755,2025-11-05,Delivered,COD,Express,376.28,112.78,941.5
ORD0043811,CUST008755,2025-11-07,Delivered,Wallet,Express,1723.21,0.0,7696.79
ORD0043812,CUST008755,2025-11-14,Returned,UPI,Express,1522.09,0.0,3697.91
ORD0043813,CUST008755,2025-12-22,Delivered,UPI,Express,2152.42,134.75,17477.33
ORD0043814,CUST008756,2024-07-23,Cancelled,Credit Card,Express,1276.61,126.29,3024.68
ORD0043815,CUST008756,2024-08-08,Delivered,COD,Standard,2616.23,0.0,11413.77
ORD0043816,CUST008756,2024-08-11,Delivered,COD,Standard,400.8,62.17,1591.37
ORD0043817,CUST008756,2024-11-02,Returned,Debit Card,Standard,164.9,43.29,688.39
ORD0043818,CUST008756,2024-11-16,Delivered,UPI,Same Day,1426.64,0.0,2378.36
ORD0043819,CUST008756,2025-05-26,Delivered,Credit Card,Express,49.28,118.95,479.67
ORD0043820,CUST008756,2025-10-15,Delivered,UPI,Standard,627.24,45.31,1428.07
ORD0043821,CUST008757,2024-04-04,Delivered,Debit Card,Express,1554.67,0.0,4340.33
ORD0043822,CUST008757,2024-07-02,Delivered,Net Banking,Standard,110.12,0.0,2054.88
ORD0043823,CUST008757,2024-12-27,Delivered,Credit Card,Standard,409.55,0.0,3210.45
ORD0043824,CUST008757,2025-01-02,Delivered,UPI,Standard,92.46,45.65,338.19
ORD0043825,CUST008757,2025-01-25,Delivered,COD,Standard,407.53,53.62,1061.09
ORD0043826,CUST008757,2025-06-02,Returned,Net Banking,Same Day,118.71,197.16,1103.45
ORD0043827,CUST008757,2025-06-16,Delivered,UPI,Standard,1687.75,31.23,14213.48
ORD0043828,CUST008757,2025-11-14,Delivered,EMI,Express,225.67,98.9,1498.23
ORD0043829,CUST008758,2023-12-19,Delivered,UPI,Same Day,855.28,211.59,4671.31
ORD0043830,CUST008758,2024-04-21,Delivered,UPI,Express,2486.92,99.43,15117.51
ORD0043831,CUST008758,2024-06-17,Delivered,UPI,Standard,2315.02,0.0,13704.98
ORD0043832,CUST008758,2024-11-19,Delivered,Debit Card,Standard,94.47,18.94,529.47
ORD0043833,CUST008758,2025-04-25,Delivered,Credit Card,Standard,898.18,0.0,2446.82
ORD0043834,CUST008758,2025-04-30,Delivered,Net Banking,Standard,485.52,0.0,3449.48
ORD0043835,CUST008758,2025-06-23,Delivered,COD,Standard,548.63,48.4,2859.77
ORD0043836,CUST008758,2025-09-06,Delivered,COD,Standard,179.27,30.8,606.53
ORD0043837,CUST008758,2025-10-28,Delivered,Credit Card,Express,1129.1,84.5,3415.4
ORD0043838,CUST008759,2024-09-09,Delivered,UPI,Same Day,426.76,207.49,3945.73
ORD0043839,CUST008759,2024-09-19,Cancelled,Debit Card,Standard,543.35,39.81,3946.46
ORD0043840,CUST008759,2024-09-27,Cancelled,Debit Card,Standard,38.2,49.18,275.98
ORD0043841,CUST008759,2024-11-27,Returned,UPI,Standard,1479.76,0.0,7680.24
ORD0043842,CUST008759,2025-01-06,Delivered,COD,Standard,2281.93,39.46,9767.53
ORD0043843,CUST008759,2025-01-30,Delivered,Credit Card,Standard,529.54,0.0,3660.46
ORD0043844,CUST008760,2024-08-31,Delivered,UPI,Standard,830.15,0.0,3114.85
ORD0043845,CUST008760,2024-12-20,Delivered,COD,Same Day,520.53,196.06,2935.53
ORD0043846,CUST008760,2025-09-02,Delivered,Debit Card,Standard,171.71,49.65,632.94
ORD0043847,CUST008761,2025-08-15,Delivered,COD,Same Day,35.39,185.49,450.1
ORD0043848,CUST008761,2025-11-17,Delivered,UPI,Express,1232.67,0.0,2277.33
ORD0043849,CUST008761,2025-11-24,Cancelled,Net Banking,Standard,898.07,61.63,1718.56
ORD0043850,CUST008762,2023-11-21,Delivered,Debit Card,Standard,501.81,57.92,1071.11
ORD0043851,CUST008762,2023-11-24,Delivered,UPI,Express,1142.51,106.08,3533.57
ORD0043852,CUST008762,2024-02-11,Delivered,Net Banking,Same Day,355.62,0.0,1809.38
ORD0043853,CUST008762,2024-08-24,Delivered,UPI,Express,3308.62,0.0,13576.38
ORD0043854,CUST008762,2024-10-05,Returned,UPI,Standard,7120.59,0.0,21619.41
ORD0043855,CUST008762,2024-10-19,Delivered,UPI,Standard,2352.66,0.0,9362.34
ORD0043856,CUST008762,2024-12-26,Delivered,EMI,Express,7844.46,0.0,46605.54
ORD0043857,CUST008762,2025-01-27,Delivered,Credit Card,Standard,2459.59,0.0,10025.41
ORD0043858,CUST008762,2025-05-04,Delivered,COD,Express,481.02,123.96,3577.94
ORD0043859,CUST008762,2025-09-22,Delivered,COD,Standard,1222.26,33.63,4021.37
ORD0043860,CUST008762,2025-11-28,Delivered,UPI,Express,182.29,122.99,650.7
ORD0043861,CUST008763,2024-04-15,Delivered,EMI,Standard,1158.53,0.0,4611.47
ORD0043862,CUST008763,2025-03-01,Delivered,UPI,Standard,839.67,0.0,3935.33
ORD0043863,CUST008763,2025-05-17,Delivered,Credit Card,Standard,386.84,47.8,1360.96
ORD0043864,CUST008763,2025-10-25,Delivered,UPI,Standard,737.14,0.0,1992.86
ORD0043865,CUST008764,2025-06-14,Delivered,Debit Card,Standard,304.02,0.0,1695.98
ORD0043866,CUST008764,2025-07-15,Delivered,Credit Card,Standard,584.93,0.0,3825.07
ORD0043867,CUST008764,2025-09-21,Delivered,COD,Standard,6.22,50.46,164.24
ORD0043868,CUST008764,2025-10-22,Delivered,UPI,Express,178.25,115.37,1307.12
ORD0043869,CUST008764,2025-11-27,Delivered,Net Banking,Standard,3803.91,53.67,20359.76
ORD0043870,CUST008765,2024-09-18,Delivered,Credit Card,Standard,955.72,31.43,5140.71
ORD0043871,CUST008765,2025-01-13,Delivered,UPI,Express,458.89,0.0,1571.11
ORD0043872,CUST008766,2025-11-27,Delivered,UPI,Standard,210.76,43.14,592.38
ORD0043873,CUST008767,2025-09-11,Cancelled,UPI,Standard,21.21,48.7,1157.49
ORD0043874,CUST008767,2025-11-14,Delivered,Credit Card,Standard,80.7,60.43,459.73
ORD0043875,CUST008767,2025-12-20,Delivered,Debit Card,Standard,416.87,54.79,4292.92
ORD0043876,CUST008769,2025-04-02,Delivered,Wallet,Same Day,1699.01,0.0,7185.99
ORD0043877,CUST008769,2025-04-27,Delivered,Debit Card,Standard,126.29,41.31,845.02
ORD0043878,CUST008770,2025-04-20,Delivered,UPI,Standard,430.84,0.0,2389.16
ORD0043879,CUST008771,2023-08-27,Returned,UPI,Standard,9280.75,36.23,78415.48
ORD0043880,CUST008771,2023-10-23,Returned,COD,Express,489.75,102.01,2047.26
ORD0043881,CUST008771,2024-01-18,Delivered,UPI,Express,1376.38,0.0,7133.62
ORD0043882,CUST008771,2024-02-16,Delivered,COD,Standard,2689.11,54.58,19505.47
ORD0043883,CUST008771,2024-12-31,Delivered,Debit Card,Standard,75.0,46.93,961.93
ORD0043884,CUST008771,2025-01-22,Delivered,UPI,Standard,59.66,25.69,191.03
ORD0043885,CUST008771,2025-03-09,Delivered,Debit Card,Standard,359.24,0.0,4720.76
ORD0043886,CUST008771,2025-07-31,Delivered,UPI,Standard,6689.51,56.41,33041.9
ORD0043887,CUST008771,2025-10-06,Delivered,Credit Card,Express,64.9,118.26,298.36
ORD0043888,CUST008771,2025-10-07,Delivered,Debit Card,Standard,877.6,30.9,3513.3
ORD0043889,CUST008771,2025-10-20,Delivered,Credit Card,Express,229.29,94.98,690.69
ORD0043890,CUST008771,2025-10-29,Delivered,UPI,Same Day,886.38,0.0,5588.62
ORD0043891,CUST008774,2025-08-03,Delivered,UPI,Express,4403.22,0.0,19731.78
ORD0043892,CUST008774,2025-10-01,Delivered,Debit Card,Standard,457.05,57.97,1070.92
ORD0043893,CUST008774,2025-10-09,Delivered,UPI,Standard,806.43,0.0,2528.57
ORD0043894,CUST008774,2025-11-24,Delivered,Credit Card,Express,4472.21,98.18,18220.97
ORD0043895,CUST008774,2025-12-07,Delivered,Credit Card,Standard,3978.1,0.0,20531.9
ORD0043896,CUST008774,2025-12-24,Delivered,COD,Express,1009.05,0.0,5795.95
ORD0043897,CUST008776,2023-11-08,Delivered,EMI,Standard,50.9,65.78,264.88
ORD0043898,CUST008776,2023-11-19,Delivered,UPI,Standard,98.83,48.73,769.9
ORD0043899,CUST008776,2024-01-04,Delivered,Debit Card,Standard,386.49,0.0,1773.51
ORD0043900,CUST008776,2024-03-06,Delivered,Debit Card,Standard,293.18,0.0,4561.82
ORD0043901,CUST008776,2024-05-11,Delivered,UPI,Standard,687.87,55.35,3267.48
ORD0043902,CUST008776,2024-08-15,Delivered,UPI,Express,918.39,126.13,4197.74
ORD0043903,CUST008776,2024-11-28,Delivered,Net Banking,Standard,10616.59,64.95,25113.36
ORD0043904,CUST008777,2025-04-24,Delivered,UPI,Standard,908.65,0.0,3391.35
ORD0043905,CUST008777,2025-05-28,Returned,Net Banking,Standard,335.33,54.77,2094.44
ORD0043906,CUST008777,2025-08-07,Delivered,UPI,Standard,1005.47,34.56,3444.09
ORD0043907,CUST008778,2025-10-15,Returned,Credit Card,Standard,1005.7,71.62,2515.92
ORD0043908,CUST008778,2025-11-01,Delivered,COD,Standard,898.09,0.0,1706.91
ORD0043909,CUST008778,2025-11-05,Delivered,Credit Card,Standard,379.46,57.73,2483.27
ORD0043910,CUST008779,2025-12-27,Returned,UPI,Standard,573.98,0.0,6351.02
ORD0043911,CUST008781,2025-09-10,Delivered,Net Banking,Express,142.41,110.52,633.11
ORD0043912,CUST008782,2023-10-23,Delivered,Credit Card,Express,1188.96,0.0,3811.04
ORD0043913,CUST008782,2023-11-14,Delivered,Wallet,Standard,2212.97,0.0,6752.03
ORD0043914,CUST008782,2023-11-16,Delivered,UPI,Express,1835.02,0.0,4824.98
ORD0043915,CUST008782,2023-12-13,Delivered,Net Banking,Standard,7404.88,16.08,53841.2
ORD0043916,CUST008782,2024-01-19,Delivered,UPI,Standard,206.29,54.55,1548.26
ORD0043917,CUST008782,2024-02-01,Delivered,Wallet,Express,889.68,112.89,4728.21
ORD0043918,CUST008782,2024-03-17,Delivered,Credit Card,Express,5536.24,0.0,66683.76
ORD0043919,CUST008782,2024-06-01,Returned,UPI,Standard,931.5,0.0,7108.5
ORD0043920,CUST008782,2024-06-20,Cancelled,UPI,Standard,724.29,0.0,6380.71
ORD0043921,CUST008782,2024-07-08,Delivered,UPI,Standard,1165.18,0.0,5019.82
ORD0043922,CUST008782,2024-07-26,Returned,Debit Card,Standard,3729.89,55.95,18331.06
ORD0043923,CUST008782,2024-08-13,Delivered,Credit Card,Express,281.99,0.0,1713.01
ORD0043924,CUST008782,2024-08-24,Returned,UPI,Standard,1930.26,0.0,6709.74
ORD0043925,CUST008782,2024-08-24,Delivered,UPI,Express,2475.76,0.0,31109.24
ORD0043926,CUST008782,2024-10-17,Returned,Debit Card,Standard,10077.03,0.0,30237.97
ORD0043927,CUST008782,2024-11-14,Delivered,UPI,Standard,9529.13,27.22,38118.09
ORD0043928,CUST008782,2025-01-02,Delivered,UPI,Express,434.49,0.0,2100.51
ORD0043929,CUST008782,2025-02-23,Cancelled,Net Banking,Express,1687.4,0.0,8112.6
ORD0043930,CUST008782,2025-05-06,Delivered,UPI,Standard,1603.13,0.0,13851.87
ORD0043931,CUST008782,2025-05-29,Delivered,COD,Standard,87.18,0.0,6387.82
ORD0043932,CUST008782,2025-07-31,Delivered,UPI,Standard,3924.89,0.0,23240.11
ORD0043933,CUST008782,2025-08-04,Delivered,COD,Standard,43.48,64.66,691.18
ORD0043934,CUST008782,2025-08-05,Delivered,Credit Card,Standard,606.17,48.13,3876.96
ORD0043935,CUST008782,2025-08-12,Delivered,UPI,Standard,3129.81,43.7,35403.89
ORD0043936,CUST008782,2025-10-10,Delivered,COD,Express,16636.59,0.0,50743.41
ORD0043937,CUST008782,2025-10-30,Delivered,Debit Card,Standard,2444.95,37.75,8872.8
ORD0043938,CUST008783,2025-12-19,Delivered,Net Banking,Express,934.64,120.55,10075.91
ORD0043939,CUST008784,2024-08-31,Delivered,UPI,Standard,537.41,50.99,1473.58
ORD0043940,CUST008784,2025-02-07,Delivered,Debit Card,Express,172.79,109.2,2321.41
ORD0043941,CUST008784,2025-03-20,Delivered,Net Banking,Standard,249.12,31.75,762.63
ORD0043942,CUST008784,2025-05-26,Cancelled,Credit Card,Standard,1747.97,0.0,11257.03
ORD0043943,CUST008784,2025-08-23,Delivered,UPI,Standard,6733.57,53.93,21740.36
ORD0043944,CUST008786,2025-01-07,Delivered,UPI,Express,494.11,108.57,1174.46
ORD0043945,CUST008786,2025-12-25,Delivered,UPI,Standard,106.48,55.32,563.84
ORD0043946,CUST008787,2025-03-26,Delivered,Wallet,Standard,913.57,61.7,5288.13
ORD0043947,CUST008787,2025-04-09,Delivered,Credit Card,Same Day,4717.52,0.0,31287.48
ORD0043948,CUST008787,2025-04-13,Delivered,Credit Card,Standard,1165.21,59.48,6819.27
ORD0043949,CUST008787,2025-06-25,Delivered,UPI,Standard,623.23,0.0,3441.77
ORD0043950,CUST008787,2025-07-15,Delivered,Credit Card,Express,2652.39,0.0,22107.61
ORD0043951,CUST008787,2025-08-07,Delivered,Net Banking,Standard,1884.34,45.35,16581.01
ORD0043952,CUST008787,2025-08-08,Delivered,Debit Card,Express,359.57,0.0,3630.43
ORD0043953,CUST008787,2025-08-16,Delivered,UPI,Express,157.57,107.27,854.7
ORD0043954,CUST008787,2025-11-14,Delivered,Debit Card,Express,532.66,0.0,2217.34
ORD0043955,CUST008787,2025-11-23,Delivered,Wallet,Standard,55.7,65.63,264.93
